id,cruise,date,year,month,Latitude,Longitude,chla_ug_l,depth_m,BHI_ID,HELCOM_COASTAL_CODE,HELCOM_ID
200517781,Unknown (Denmark),2005-05-09,2005,05,55.0667,10.8033,1.51,11,NA,NA,NA
200517801,Unknown (Denmark),2005-05-23,2005,05,55.0667,10.8033,2.15,1,NA,NA,NA
200517801,Unknown (Denmark),2005-05-23,2005,05,55.0667,10.8033,3.06,4.4,NA,NA,NA
200517801,Unknown (Denmark),2005-05-23,2005,05,55.0667,10.8033,5.4,11.4,NA,NA,NA
200517811,Unknown (Denmark),2005-06-06,2005,06,55.0667,10.8033,1.62,1,NA,NA,NA
200517811,Unknown (Denmark),2005-06-06,2005,06,55.0667,10.8033,2.09,6.6,NA,NA,NA
200517811,Unknown (Denmark),2005-06-06,2005,06,55.0667,10.8033,1.65,11.8,NA,NA,NA
200517831,Unknown (Denmark),2005-06-20,2005,06,55.0667,10.8033,0.84,1,NA,NA,NA
200517831,Unknown (Denmark),2005-06-20,2005,06,55.0667,10.8033,1.39,4.8,NA,NA,NA
200517831,Unknown (Denmark),2005-06-20,2005,06,55.0667,10.8033,2.82,11.3,NA,NA,NA
200517841,Unknown (Denmark),2005-07-05,2005,07,55.0667,10.8033,1.7,1,NA,NA,NA
200517841,Unknown (Denmark),2005-07-05,2005,07,55.0667,10.8033,2.19,4.8,NA,NA,NA
200517841,Unknown (Denmark),2005-07-05,2005,07,55.0667,10.8033,2.64,11.4,NA,NA,NA
200517861,Unknown (Denmark),2005-07-18,2005,07,55.0667,10.8033,4.02,1,NA,NA,NA
200517861,Unknown (Denmark),2005-07-18,2005,07,55.0667,10.8033,4.08,3.9,NA,NA,NA
200517861,Unknown (Denmark),2005-07-18,2005,07,55.0667,10.8033,3.36,11.1,NA,NA,NA
200517871,Unknown (Denmark),2005-08-01,2005,08,55.0667,10.8033,3.84,1,NA,NA,NA
200517871,Unknown (Denmark),2005-08-01,2005,08,55.0667,10.8033,3.6,3.7,NA,NA,NA
200517871,Unknown (Denmark),2005-08-01,2005,08,55.0667,10.8033,3,10.3,NA,NA,NA
200517901,Unknown (Denmark),2005-08-15,2005,08,55.0667,10.8033,1.89,1,NA,NA,NA
200517901,Unknown (Denmark),2005-08-15,2005,08,55.0667,10.8033,3.12,4.4,NA,NA,NA
200517901,Unknown (Denmark),2005-08-15,2005,08,55.0667,10.8033,4.1,11.9,NA,NA,NA
200517911,Unknown (Denmark),2005-08-29,2005,08,55.0667,10.8033,2.76,1,NA,NA,NA
200517911,Unknown (Denmark),2005-08-29,2005,08,55.0667,10.8033,3.48,4,NA,NA,NA
200517911,Unknown (Denmark),2005-08-29,2005,08,55.0667,10.8033,2.25,11,NA,NA,NA
200517931,Unknown (Denmark),2005-09-12,2005,09,55.0667,10.8033,2.12,1,NA,NA,NA
200517931,Unknown (Denmark),2005-09-12,2005,09,55.0667,10.8033,2.82,4,NA,NA,NA
200517931,Unknown (Denmark),2005-09-12,2005,09,55.0667,10.8033,6.81,10.5,NA,NA,NA
200517951,Unknown (Denmark),2005-09-26,2005,09,55.0667,10.8033,1.57,1,NA,NA,NA
200517951,Unknown (Denmark),2005-09-26,2005,09,55.0667,10.8033,4.86,4.3,NA,NA,NA
200517951,Unknown (Denmark),2005-09-26,2005,09,55.0667,10.8033,3.66,11.8,NA,NA,NA
200518111,Unknown (Denmark),2005-05-12,2005,05,54.9247,10.515,0.79,0.2,NA,NA,NA
200518121,Unknown (Denmark),2005-05-26,2005,05,54.9247,10.515,1.39,0.2,NA,NA,NA
200518131,Unknown (Denmark),2005-06-09,2005,06,54.9247,10.515,0.62,0.2,NA,NA,NA
200518141,Unknown (Denmark),2005-06-23,2005,06,54.9247,10.515,1,0.2,NA,NA,NA
200518151,Unknown (Denmark),2005-07-07,2005,07,54.9247,10.515,2.07,0.2,NA,NA,NA
200518161,Unknown (Denmark),2005-07-28,2005,07,54.9247,10.515,0.84,0.2,NA,NA,NA
200518171,Unknown (Denmark),2005-08-04,2005,08,54.9247,10.515,1.57,0.2,NA,NA,NA
200518181,Unknown (Denmark),2005-08-17,2005,08,54.9247,10.515,0.59,0.2,NA,NA,NA
200518191,Unknown (Denmark),2005-09-01,2005,09,54.9247,10.515,1.1,0.2,NA,NA,NA
200518201,Unknown (Denmark),2005-09-15,2005,09,54.9247,10.515,1.13,0.2,NA,NA,NA
200518211,Unknown (Denmark),2005-09-29,2005,09,54.9247,10.515,2.07,0.2,NA,NA,NA
200518381,Unknown (Denmark),2005-05-10,2005,05,55.6167,10.7017,1.33,1,NA,NA,NA
200518381,Unknown (Denmark),2005-05-10,2005,05,55.6167,10.7017,1.8,5.4,NA,NA,NA
200518381,Unknown (Denmark),2005-05-10,2005,05,55.6167,10.7017,1.56,15.3,NA,NA,NA
200518391,Unknown (Denmark),2005-06-08,2005,06,55.6167,10.7017,1.34,1,NA,NA,NA
200518391,Unknown (Denmark),2005-06-08,2005,06,55.6167,10.7017,1.58,5.1,NA,NA,NA
200518391,Unknown (Denmark),2005-06-08,2005,06,55.6167,10.7017,1.35,14.5,NA,NA,NA
200518401,Unknown (Denmark),2005-06-21,2005,06,55.6167,10.7017,1.12,1,NA,NA,NA
200518401,Unknown (Denmark),2005-06-21,2005,06,55.6167,10.7017,2.03,5.9,NA,NA,NA
200518401,Unknown (Denmark),2005-06-21,2005,06,55.6167,10.7017,2.18,16.5,NA,NA,NA
200518411,Unknown (Denmark),2005-07-06,2005,07,55.6167,10.7017,3.66,1,NA,NA,NA
200518411,Unknown (Denmark),2005-07-06,2005,07,55.6167,10.7017,3.06,5.3,NA,NA,NA
200518411,Unknown (Denmark),2005-07-06,2005,07,55.6167,10.7017,2.28,14.8,NA,NA,NA
200518421,Unknown (Denmark),2005-07-19,2005,07,55.6167,10.7017,3,1,NA,NA,NA
200518421,Unknown (Denmark),2005-07-19,2005,07,55.6167,10.7017,3,5.4,NA,NA,NA
200518421,Unknown (Denmark),2005-07-19,2005,07,55.6167,10.7017,1.73,15.4,NA,NA,NA
200518431,Unknown (Denmark),2005-08-02,2005,08,55.6167,10.7017,2.58,1,NA,NA,NA
200518431,Unknown (Denmark),2005-08-02,2005,08,55.6167,10.7017,2.52,5.8,NA,NA,NA
200518431,Unknown (Denmark),2005-08-02,2005,08,55.6167,10.7017,2.36,16.1,NA,NA,NA
200518441,Unknown (Denmark),2005-08-16,2005,08,55.6167,10.7017,1.1,1,NA,NA,NA
200518441,Unknown (Denmark),2005-08-16,2005,08,55.6167,10.7017,2.58,5.7,NA,NA,NA
200518441,Unknown (Denmark),2005-08-16,2005,08,55.6167,10.7017,1.85,16.3,NA,NA,NA
200518451,Unknown (Denmark),2005-08-30,2005,08,55.6167,10.7017,1.81,1,NA,NA,NA
200518451,Unknown (Denmark),2005-08-30,2005,08,55.6167,10.7017,2.24,4.1,NA,NA,NA
200518451,Unknown (Denmark),2005-08-30,2005,08,55.6167,10.7017,1.95,11.4,NA,NA,NA
200518461,Unknown (Denmark),2005-09-13,2005,09,55.6167,10.7017,1.77,1,NA,NA,NA
200518461,Unknown (Denmark),2005-09-13,2005,09,55.6167,10.7017,1.97,5.2,NA,NA,NA
200518461,Unknown (Denmark),2005-09-13,2005,09,55.6167,10.7017,1.77,14.8,NA,NA,NA
200518471,Unknown (Denmark),2005-09-27,2005,09,55.6167,10.7017,2.58,1,NA,NA,NA
200518471,Unknown (Denmark),2005-09-27,2005,09,55.6167,10.7017,3.6,5.25,NA,NA,NA
200518471,Unknown (Denmark),2005-09-27,2005,09,55.6167,10.7017,1.93,15.2,NA,NA,NA
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,1.52,1,3,0,SEA-002
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,1.52,5,3,0,SEA-002
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,1.77,10,3,0,SEA-002
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,2.07,13.4,3,0,SEA-002
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,2.36,15,3,0,SEA-002
200518711,Unknown (Denmark),2005-05-03,2005,05,55.5083,10.8633,2.07,20,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,1.07,1,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,1.07,5,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,1.85,10,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,2.06,15,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,1.61,19.3,3,0,SEA-002
200518721,Unknown (Denmark),2005-05-09,2005,05,55.5083,10.8633,1.95,20,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,1.61,1,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,1.65,5,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,1.86,10,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,4.38,14.4,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,4.08,15,3,0,SEA-002
200518731,Unknown (Denmark),2005-05-18,2005,05,55.5083,10.8633,4.38,20,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,1.91,1,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,1.98,5,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,2.06,10,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,8.57,13.9,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,4.89,15,3,0,SEA-002
200518741,Unknown (Denmark),2005-05-23,2005,05,55.5083,10.8633,6.95,20,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,1.67,1,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,1.62,5,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,3,10,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,3.3,14,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,3.36,15,3,0,SEA-002
200518751,Unknown (Denmark),2005-06-02,2005,06,55.5083,10.8633,2.76,20,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,2.27,1,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,2.52,5,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,2.46,10,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,2.4,15,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,1.89,15.6,3,0,SEA-002
200518761,Unknown (Denmark),2005-06-06,2005,06,55.5083,10.8633,1.65,20,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,1.47,1,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,1.49,5,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,1.58,10,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,3.24,15,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,1.92,16.4,3,0,SEA-002
200518771,Unknown (Denmark),2005-06-13,2005,06,55.5083,10.8633,1.88,20,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,0.88,1,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,1.07,5,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,1.55,10,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,1.89,15,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,1.55,16.8,3,0,SEA-002
200518781,Unknown (Denmark),2005-06-20,2005,06,55.5083,10.8633,1.81,20,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,0.72,1,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,0.74,5,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,0.95,10,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,1.1,15,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,2.22,19.2,3,0,SEA-002
200518791,Unknown (Denmark),2005-06-28,2005,06,55.5083,10.8633,2.84,20,3,0,SEA-002
200518801,Unknown (Denmark),2005-07-05,2005,07,55.5083,10.8633,2.88,1,3,0,SEA-002
200518801,Unknown (Denmark),2005-07-05,2005,07,55.5083,10.8633,2.7,5,3,0,SEA-002
200518801,Unknown (Denmark),2005-07-05,2005,07,55.5083,10.8633,2.58,10,3,0,SEA-002
200518801,Unknown (Denmark),2005-07-05,2005,07,55.5083,10.8633,2.64,15,3,0,SEA-002
200518801,Unknown (Denmark),2005-07-05,2005,07,55.5083,10.8633,3,20,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,1.5,1,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,2,5,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,2.28,10,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,3.54,14.2,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,3.54,15,3,0,SEA-002
200518811,Unknown (Denmark),2005-07-11,2005,07,55.5083,10.8633,3.18,20,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,3.06,1,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,3.18,5,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,3.06,10,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,2.76,15,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,2.7,15.9,3,0,SEA-002
200518821,Unknown (Denmark),2005-07-18,2005,07,55.5083,10.8633,2.52,20,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,2.64,1,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,2.4,5,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,2.58,10,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,2.82,14.2,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,3.6,15,3,0,SEA-002
200518831,Unknown (Denmark),2005-07-25,2005,07,55.5083,10.8633,3.3,20,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,3.12,1,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,3.18,5,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,3.3,10,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,3.12,15,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,2.17,15.4,3,0,SEA-002
200518841,Unknown (Denmark),2005-08-01,2005,08,55.5083,10.8633,2.35,20,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,1.26,1,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,1.25,5,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,1.33,10,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,2.23,15,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,2.49,17.7,3,0,SEA-002
200518861,Unknown (Denmark),2005-08-08,2005,08,55.5083,10.8633,4.38,20,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,0.96,1,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,1.2,5,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,1.57,10,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,2.52,15,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,2.88,17,3,0,SEA-002
200518871,Unknown (Denmark),2005-08-15,2005,08,55.5083,10.8633,3.78,20,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2,1,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2.34,5,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2.52,10,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2.58,15,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2.23,16.6,3,0,SEA-002
200518881,Unknown (Denmark),2005-08-23,2005,08,55.5083,10.8633,2.64,20,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,1.85,1,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,1.89,5,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,1.92,10,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,2.88,15,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,1.16,17.2,3,0,SEA-002
200518891,Unknown (Denmark),2005-08-29,2005,08,55.5083,10.8633,1.38,20,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,1.61,1,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,1.76,5,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,2.64,10,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,2.7,15,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,2.05,16.2,3,0,SEA-002
200518901,Unknown (Denmark),2005-09-06,2005,09,55.5083,10.8633,2.17,20,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,3.3,1,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,3.3,5,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,2.58,10,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,1.89,15,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,1.03,15.9,3,0,SEA-002
200518911,Unknown (Denmark),2005-09-12,2005,09,55.5083,10.8633,1.07,20,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,2.58,1,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,2.7,5,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,2.94,10,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,3,15,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,2.46,16.6,3,0,SEA-002
200518921,Unknown (Denmark),2005-09-19,2005,09,55.5083,10.8633,2.23,20,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,2.52,1,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,2.64,5,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,2.64,10,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,3,15,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,2.06,18,3,0,SEA-002
200518931,Unknown (Denmark),2005-09-26,2005,09,55.5083,10.8633,2.36,20,3,0,SEA-002
200519231,Unknown (Denmark),2005-05-03,2005,05,55.6744,10.0904,1.86,1,NA,NA,NA
200519231,Unknown (Denmark),2005-05-03,2005,05,55.6744,10.0904,2.23,5,NA,NA,NA
200519231,Unknown (Denmark),2005-05-03,2005,05,55.6744,10.0904,0.5,18.5,NA,NA,NA
200519241,Unknown (Denmark),2005-05-10,2005,05,55.6744,10.0904,1.62,1,NA,NA,NA
200519241,Unknown (Denmark),2005-05-10,2005,05,55.6744,10.0904,1.9,5,NA,NA,NA
200519241,Unknown (Denmark),2005-05-10,2005,05,55.6744,10.0904,0.24,18.5,NA,NA,NA
200519251,Unknown (Denmark),2005-05-19,2005,05,55.6744,10.0904,2.36,1,NA,NA,NA
200519251,Unknown (Denmark),2005-05-19,2005,05,55.6744,10.0904,2.47,5,NA,NA,NA
200519251,Unknown (Denmark),2005-05-19,2005,05,55.6744,10.0904,1.3,18.5,NA,NA,NA
200519261,Unknown (Denmark),2005-05-24,2005,05,55.6744,10.0904,2.58,1,NA,NA,NA
200519261,Unknown (Denmark),2005-05-24,2005,05,55.6744,10.0904,2.77,5,NA,NA,NA
200519261,Unknown (Denmark),2005-05-24,2005,05,55.6744,10.0904,1.46,18.5,NA,NA,NA
200519271,Unknown (Denmark),2005-05-31,2005,05,55.6744,10.0904,2.8,1,NA,NA,NA
200519271,Unknown (Denmark),2005-05-31,2005,05,55.6744,10.0904,3.01,5,NA,NA,NA
200519271,Unknown (Denmark),2005-05-31,2005,05,55.6744,10.0904,16.1,13,NA,NA,NA
200519271,Unknown (Denmark),2005-05-31,2005,05,55.6744,10.0904,1.17,18.5,NA,NA,NA
200519281,Unknown (Denmark),2005-06-07,2005,06,55.6744,10.0904,3.04,1,NA,NA,NA
200519281,Unknown (Denmark),2005-06-07,2005,06,55.6744,10.0904,3.04,5,NA,NA,NA
200519281,Unknown (Denmark),2005-06-07,2005,06,55.6744,10.0904,0.82,18.5,NA,NA,NA
200519291,Unknown (Denmark),2005-06-14,2005,06,55.6744,10.0904,2.46,1,NA,NA,NA
200519291,Unknown (Denmark),2005-06-14,2005,06,55.6744,10.0904,3.19,5,NA,NA,NA
200519291,Unknown (Denmark),2005-06-14,2005,06,55.6744,10.0904,0.7,18.5,NA,NA,NA
200519301,Unknown (Denmark),2005-06-21,2005,06,55.6744,10.0904,1.06,1,NA,NA,NA
200519301,Unknown (Denmark),2005-06-21,2005,06,55.6744,10.0904,1.38,5,NA,NA,NA
200519301,Unknown (Denmark),2005-06-21,2005,06,55.6744,10.0904,0.56,18.5,NA,NA,NA
200519311,Unknown (Denmark),2005-06-28,2005,06,55.6744,10.0904,0.85,1,NA,NA,NA
200519311,Unknown (Denmark),2005-06-28,2005,06,55.6744,10.0904,0.94,5,NA,NA,NA
200519311,Unknown (Denmark),2005-06-28,2005,06,55.6744,10.0904,2.01,18.5,NA,NA,NA
200519321,Unknown (Denmark),2005-07-05,2005,07,55.6744,10.0904,2.43,1,NA,NA,NA
200519321,Unknown (Denmark),2005-07-05,2005,07,55.6744,10.0904,2.67,5,NA,NA,NA
200519321,Unknown (Denmark),2005-07-05,2005,07,55.6744,10.0904,0.99,18.5,NA,NA,NA
200519331,Unknown (Denmark),2005-07-13,2005,07,55.6744,10.0904,2.3,1,NA,NA,NA
200519331,Unknown (Denmark),2005-07-13,2005,07,55.6744,10.0904,2.99,5,NA,NA,NA
200519331,Unknown (Denmark),2005-07-13,2005,07,55.6744,10.0904,1.24,18.5,NA,NA,NA
200519341,Unknown (Denmark),2005-07-21,2005,07,55.6744,10.0904,4.76,1,NA,NA,NA
200519341,Unknown (Denmark),2005-07-21,2005,07,55.6744,10.0904,4.68,5,NA,NA,NA
200519341,Unknown (Denmark),2005-07-21,2005,07,55.6744,10.0904,1.58,18.5,NA,NA,NA
200519351,Unknown (Denmark),2005-07-26,2005,07,55.6744,10.0904,2.15,1,NA,NA,NA
200519351,Unknown (Denmark),2005-07-26,2005,07,55.6744,10.0904,2.25,5,NA,NA,NA
200519351,Unknown (Denmark),2005-07-26,2005,07,55.6744,10.0904,2.13,15,NA,NA,NA
200519361,Unknown (Denmark),2005-08-02,2005,08,55.6744,10.0904,3.23,1,NA,NA,NA
200519361,Unknown (Denmark),2005-08-02,2005,08,55.6744,10.0904,3.23,5,NA,NA,NA
200519361,Unknown (Denmark),2005-08-02,2005,08,55.6744,10.0904,0.7,18.5,NA,NA,NA
200519371,Unknown (Denmark),2005-08-09,2005,08,55.6744,10.0904,1.79,1,NA,NA,NA
200519371,Unknown (Denmark),2005-08-09,2005,08,55.6744,10.0904,3.2,5,NA,NA,NA
200519371,Unknown (Denmark),2005-08-09,2005,08,55.6744,10.0904,0.92,18.5,NA,NA,NA
200519381,Unknown (Denmark),2005-08-17,2005,08,55.6744,10.0904,1.77,1,NA,NA,NA
200519381,Unknown (Denmark),2005-08-17,2005,08,55.6744,10.0904,2.09,5,NA,NA,NA
200519381,Unknown (Denmark),2005-08-17,2005,08,55.6744,10.0904,1.58,18.5,NA,NA,NA
200519391,Unknown (Denmark),2005-08-23,2005,08,55.6744,10.0904,2.44,1,NA,NA,NA
200519391,Unknown (Denmark),2005-08-23,2005,08,55.6744,10.0904,3.82,5,NA,NA,NA
200519391,Unknown (Denmark),2005-08-23,2005,08,55.6744,10.0904,5.12,18.5,NA,NA,NA
200519401,Unknown (Denmark),2005-09-01,2005,09,55.6744,10.0904,2.14,1,NA,NA,NA
200519401,Unknown (Denmark),2005-09-01,2005,09,55.6744,10.0904,2.21,5,NA,NA,NA
200519401,Unknown (Denmark),2005-09-01,2005,09,55.6744,10.0904,1.05,18.5,NA,NA,NA
200519411,Unknown (Denmark),2005-09-06,2005,09,55.6744,10.0904,2.58,1,NA,NA,NA
200519411,Unknown (Denmark),2005-09-06,2005,09,55.6744,10.0904,3.16,5,NA,NA,NA
200519411,Unknown (Denmark),2005-09-06,2005,09,55.6744,10.0904,0.69,18.5,NA,NA,NA
200519421,Unknown (Denmark),2005-09-12,2005,09,55.6744,10.0904,2.51,1,NA,NA,NA
200519421,Unknown (Denmark),2005-09-12,2005,09,55.6744,10.0904,4.17,5,NA,NA,NA
200519421,Unknown (Denmark),2005-09-12,2005,09,55.6744,10.0904,1.09,18.5,NA,NA,NA
200519431,Unknown (Denmark),2005-09-20,2005,09,55.6744,10.0904,3.25,1,NA,NA,NA
200519431,Unknown (Denmark),2005-09-20,2005,09,55.6744,10.0904,4.16,5,NA,NA,NA
200519431,Unknown (Denmark),2005-09-20,2005,09,55.6744,10.0904,0.66,18.5,NA,NA,NA
